Vestiging;Naam vestiging;Datum;Afzet CE Totaal
6539;Willemstad - Achterstraat 3;12-04-2024;408
6539;Willemstad - Achterstraat 3;13-04-2024;613
6539;Willemstad - Achterstraat 3;14-04-2024;264
6540;Winssen - Leegstraat 7c;08-04-2024;539
6540;Winssen - Leegstraat 7c;09-04-2024;534
6540;Winssen - Leegstraat 7c;10-04-2024;647
6540;Winssen - Leegstraat 7c;11-04-2024;678
6540;Winssen - Leegstraat 7c;12-04-2024;1069
6540;Winssen - Leegstraat 7c;13-04-2024;980
6540;Winssen - Leegstraat 7c;14-04-2024;480
6541;Heerde - Stationsstraat 29;08-04-2024;585
6541;Heerde - Stationsstraat 29;09-04-2024;544
6541;Heerde - Stationsstraat 29;10-04-2024;614
6541;Heerde - Stationsstraat 29;11-04-2024;714
6541;Heerde - Stationsstraat 29;12-04-2024;1218
6541;Heerde - Stationsstraat 29;13-04-2024;1243
6542;Hoogezand - Meint Veningastraat 26-32;08-04-2024;1329
6542;Hoogezand - Meint Veningastraat 26-32;09-04-2024;1298
6542;Hoogezand - Meint Veningastraat 26-32;10-04-2024;1552
6542;Hoogezand - Meint Veningastraat 26-32;11-04-2024;1519
6542;Hoogezand - Meint Veningastraat 26-32;12-04-2024;2088
6542;Hoogezand - Meint Veningastraat 26-32;13-04-2024;2178
6542;Hoogezand - Meint Veningastraat 26-32;14-04-2024;1221
6543;Odijk - de Meent 40C;08-04-2024;610
6543;Odijk - de Meent 40C;09-04-2024;479
6543;Odijk - de Meent 40C;10-04-2024;713
6543;Odijk - de Meent 40C;11-04-2024;794
6543;Odijk - de Meent 40C;12-04-2024;1192
6543;Odijk - de Meent 40C;13-04-2024;1011
6543;Odijk - de Meent 40C;14-04-2024;583
6568;Wijchen - Zuiderpoort 12-14;08-04-2024;1137
6568;Wijchen - Zuiderpoort 12-14;09-04-2024;1046
6568;Wijchen - Zuiderpoort 12-14;10-04-2024;1122
6568;Wijchen - Zuiderpoort 12-14;11-04-2024;1260
6568;Wijchen - Zuiderpoort 12-14;12-04-2024;1720
6568;Wijchen - Zuiderpoort 12-14;13-04-2024;1767
6568;Wijchen - Zuiderpoort 12-14;14-04-2024;1048
6569;Leens - Nije Nering 2;08-04-2024;539
6569;Leens - Nije Nering 2;09-04-2024;545
6569;Leens - Nije Nering 2;10-04-2024;635
6569;Leens - Nije Nering 2;11-04-2024;713
6569;Leens - Nije Nering 2;12-04-2024;994
6569;Leens - Nije Nering 2;13-04-2024;937
6569;Leens - Nije Nering 2;14-04-2024;459
6570;Nootdorp - Paradeplein 7;08-04-2024;1141
6570;Nootdorp - Paradeplein 7;09-04-2024;846
6570;Nootdorp - Paradeplein 7;10-04-2024;1205
6570;Nootdorp - Paradeplein 7;11-04-2024;1058
6570;Nootdorp - Paradeplein 7;12-04-2024;1757
6570;Nootdorp - Paradeplein 7;13-04-2024;1813
6570;Nootdorp - Paradeplein 7;14-04-2024;1155
6594;Groningen - Reitdiephaven 261-467;08-04-2024;1237
6594;Groningen - Reitdiephaven 261-467;09-04-2024;1225
6594;Groningen - Reitdiephaven 261-467;10-04-2024;1448
6594;Groningen - Reitdiephaven 261-467;11-04-2024;1417
6594;Groningen - Reitdiephaven 261-467;12-04-2024;1956
6594;Groningen - Reitdiephaven 261-467;13-04-2024;2036
6594;Groningen - Reitdiephaven 261-467;14-04-2024;1135
6595;Zwaagdijk-Oost - Zwaagdijk 227F;08-04-2024;1036
6595;Zwaagdijk-Oost - Zwaagdijk 227F;09-04-2024;967
6595;Zwaagdijk-Oost - Zwaagdijk 227F;10-04-2024;1150
6595;Zwaagdijk-Oost - Zwaagdijk 227F;11-04-2024;1254
6595;Zwaagdijk-Oost - Zwaagdijk 227F;12-04-2024;1815
6595;Zwaagdijk-Oost - Zwaagdijk 227F;13-04-2024;1708
6595;Zwaagdijk-Oost - Zwaagdijk 227F;14-04-2024;949
6600;Den Dungen - Maaskantje 29;08-04-2024;735
6600;Den Dungen - Maaskantje 29;09-04-2024;585
6600;Den Dungen - Maaskantje 29;10-04-2024;672
6600;Den Dungen - Maaskantje 29;11-04-2024;725
6600;Den Dungen - Maaskantje 29;12-04-2024;1025
6600;Den Dungen - Maaskantje 29;13-04-2024;1172
6600;Den Dungen - Maaskantje 29;14-04-2024;719
6713;Sittard - Romeinenstraat 2;08-04-2024;1008
6713;Sittard - Romeinenstraat 2;09-04-2024;1125
6713;Sittard - Romeinenstraat 2;10-04-2024;1023
6713;Sittard - Romeinenstraat 2;11-04-2024;1015
6713;Sittard - Romeinenstraat 2;12-04-2024;1336
6713;Sittard - Romeinenstraat 2;13-04-2024;1527
6713;Sittard - Romeinenstraat 2;14-04-2024;1251
6859;Winschoten - Heemskerkstraat 56;08-04-2024;1468
6859;Winschoten - Heemskerkstraat 56;09-04-2024;1444
6859;Winschoten - Heemskerkstraat 56;10-04-2024;1623
6859;Winschoten - Heemskerkstraat 56;11-04-2024;1498
6859;Winschoten - Heemskerkstraat 56;12-04-2024;2356
6859;Winschoten - Heemskerkstraat 56;13-04-2024;2351
6859;Winschoten - Heemskerkstraat 56;14-04-2024;1800
7008;Eindhoven - Boschdijk 289;08-04-2024;2893
7008;Eindhoven - Boschdijk 289;09-04-2024;2198
7008;Eindhoven - Boschdijk 289;10-04-2024;2572
7008;Eindhoven - Boschdijk 289;11-04-2024;2223
7008;Eindhoven - Boschdijk 289;12-04-2024;3135
7008;Eindhoven - Boschdijk 289;13-04-2024;3062
7008;Eindhoven - Boschdijk 289;14-04-2024;2261
7009;Rhenen - Plantsoenstraat 69;08-04-2024;606
7009;Rhenen - Plantsoenstraat 69;09-04-2024;577
7009;Rhenen - Plantsoenstraat 69;10-04-2024;644
7009;Rhenen - Plantsoenstraat 69;11-04-2024;674
7009;Rhenen - Plantsoenstraat 69;12-04-2024;805
7009;Rhenen - Plantsoenstraat 69;13-04-2024;995
7009;Rhenen - Plantsoenstraat 69;14-04-2024;608
7034;Burgum - Markt 38;08-04-2024;908
7034;Burgum - Markt 38;09-04-2024;785
7034;Burgum - Markt 38;10-04-2024;959
7034;Burgum - Markt 38;11-04-2024;1149
7034;Burgum - Markt 38;12-04-2024;1787
7034;Burgum - Markt 38;13-04-2024;1660
7034;Burgum - Markt 38;14-04-2024;953
7042;Groningen - Oosterstraat 58;08-04-2024;1391
7042;Groningen - Oosterstraat 58;09-04-2024;1286
7042;Groningen - Oosterstraat 58;10-04-2024;1455
7042;Groningen - Oosterstraat 58;11-04-2024;1499
7042;Groningen - Oosterstraat 58;12-04-2024;1782
7042;Groningen - Oosterstraat 58;13-04-2024;1937
7042;Groningen - Oosterstraat 58;14-04-2024;1195
7043;Kerkrade - Carboonplein 6;08-04-2024;1604
7043;Kerkrade - Carboonplein 6;09-04-2024;1460
7043;Kerkrade - Carboonplein 6;10-04-2024;1528
7043;Kerkrade - Carboonplein 6;11-04-2024;1836
7043;Kerkrade - Carboonplein 6;12-04-2024;1911
7043;Kerkrade - Carboonplein 6;13-04-2024;2155
7043;Kerkrade - Carboonplein 6;14-04-2024;1652
7044;Dronten - De Binnenloop 10;08-04-2024;721
7044;Dronten - De Binnenloop 10;09-04-2024;700
7044;Dronten - De Binnenloop 10;10-04-2024;839
7044;Dronten - De Binnenloop 10;11-04-2024;900
7044;Dronten - De Binnenloop 10;12-04-2024;1414
7044;Dronten - De Binnenloop 10;13-04-2024;1368
7044;Dronten - De Binnenloop 10;14-04-2024;536
7058;Dedemsvaart - Markt 32;08-04-2024;937
7058;Dedemsvaart - Markt 32;09-04-2024;906
7058;Dedemsvaart - Markt 32;10-04-2024;1128
7058;Dedemsvaart - Markt 32;11-04-2024;1225
7058;Dedemsvaart - Markt 32;12-04-2024;1657
7058;Dedemsvaart - Markt 32;13-04-2024;1833
7058;Dedemsvaart - Markt 32;14-04-2024;1143
7061;Wijk bij Duurstede - Langbroekseweg 3A;08-04-2024;999
7061;Wijk bij Duurstede - Langbroekseweg 3A;09-04-2024;883
7061;Wijk bij Duurstede - Langbroekseweg 3A;10-04-2024;986
7061;Wijk bij Duurstede - Langbroekseweg 3A;11-04-2024;1265
7061;Wijk bij Duurstede - Langbroekseweg 3A;12-04-2024;1679
7061;Wijk bij Duurstede - Langbroekseweg 3A;13-04-2024;1971
7061;Wijk bij Duurstede - Langbroekseweg 3A;14-04-2024;942
7066;Geldrop - Coevering 5;08-04-2024;1190
7066;Geldrop - Coevering 5;09-04-2024;1039
7066;Geldrop - Coevering 5;10-04-2024;1226
7066;Geldrop - Coevering 5;11-04-2024;1233
7066;Geldrop - Coevering 5;12-04-2024;1813
7066;Geldrop - Coevering 5;13-04-2024;1841
7066;Geldrop - Coevering 5;14-04-2024;1331
7069;Amstelveen - Rembrandtweg 617-635;08-04-2024;665
7069;Amstelveen - Rembrandtweg 617-635;09-04-2024;662
7069;Amstelveen - Rembrandtweg 617-635;10-04-2024;700
7069;Amstelveen - Rembrandtweg 617-635;11-04-2024;655
7069;Amstelveen - Rembrandtweg 617-635;12-04-2024;886
7069;Amstelveen - Rembrandtweg 617-635;13-04-2024;938
7069;Amstelveen - Rembrandtweg 617-635;14-04-2024;605
7073;Oisterwijk - Fabriekspad 1;08-04-2024;559
7073;Oisterwijk - Fabriekspad 1;09-04-2024;516
7073;Oisterwijk - Fabriekspad 1;10-04-2024;564
7073;Oisterwijk - Fabriekspad 1;11-04-2024;608
7073;Oisterwijk - Fabriekspad 1;12-04-2024;829
7073;Oisterwijk - Fabriekspad 1;13-04-2024;838
7073;Oisterwijk - Fabriekspad 1;14-04-2024;442
7075;Barneveld - Buru 40;08-04-2024;1228
7075;Barneveld - Buru 40;09-04-2024;1109
7075;Barneveld - Buru 40;10-04-2024;1223
7075;Barneveld - Buru 40;11-04-2024;1578
7075;Barneveld - Buru 40;12-04-2024;2366
7075;Barneveld - Buru 40;13-04-2024;2395
7078;Kwintsheul - De Raaphorst 4;08-04-2024;815
7078;Kwintsheul - De Raaphorst 4;09-04-2024;716
7078;Kwintsheul - De Raaphorst 4;10-04-2024;933
7078;Kwintsheul - De Raaphorst 4;11-04-2024;824
7078;Kwintsheul - De Raaphorst 4;12-04-2024;1022
7078;Kwintsheul - De Raaphorst 4;13-04-2024;1033
7078;Kwintsheul - De Raaphorst 4;14-04-2024;746
7081;Schagen - Langestraat 9;08-04-2024;477
7081;Schagen - Langestraat 9;09-04-2024;593
7081;Schagen - Langestraat 9;10-04-2024;543
7081;Schagen - Langestraat 9;11-04-2024;565
7081;Schagen - Langestraat 9;12-04-2024;906
7081;Schagen - Langestraat 9;13-04-2024;1021
7081;Schagen - Langestraat 9;14-04-2024;613
7084;Heerhugowaard - Middenweg 245;08-04-2024;479
7084;Heerhugowaard - Middenweg 245;09-04-2024;492
7084;Heerhugowaard - Middenweg 245;10-04-2024;578
7084;Heerhugowaard - Middenweg 245;11-04-2024;654
7084;Heerhugowaard - Middenweg 245;12-04-2024;735
7084;Heerhugowaard - Middenweg 245;13-04-2024;716
7084;Heerhugowaard - Middenweg 245;14-04-2024;433
7090;Groningen - Boumaboulevard 525;08-04-2024;2200
7090;Groningen - Boumaboulevard 525;09-04-2024;1920
7090;Groningen - Boumaboulevard 525;10-04-2024;1906
7090;Groningen - Boumaboulevard 525;11-04-2024;1841
7090;Groningen - Boumaboulevard 525;12-04-2024;2288
7090;Groningen - Boumaboulevard 525;13-04-2024;1888
7090;Groningen - Boumaboulevard 525;14-04-2024;1191
7091;Utrecht - Hammarskjoldhof 61;08-04-2024;1818
7091;Utrecht - Hammarskjoldhof 61;09-04-2024;1493
7091;Utrecht - Hammarskjoldhof 61;10-04-2024;1834
7091;Utrecht - Hammarskjoldhof 61;11-04-2024;1785
7091;Utrecht - Hammarskjoldhof 61;12-04-2024;2018
7091;Utrecht - Hammarskjoldhof 61;13-04-2024;1873
7091;Utrecht - Hammarskjoldhof 61;14-04-2024;1658
7092;Venlo - Vossenerlaan 78;08-04-2024;1562
7092;Venlo - Vossenerlaan 78;09-04-2024;1264
7092;Venlo - Vossenerlaan 78;10-04-2024;1464
7092;Venlo - Vossenerlaan 78;11-04-2024;1343
7092;Venlo - Vossenerlaan 78;12-04-2024;1669
7092;Venlo - Vossenerlaan 78;13-04-2024;2166
7092;Venlo - Vossenerlaan 78;14-04-2024;1428
7093;Vleuten - Burchtwal 19;08-04-2024;533
7093;Vleuten - Burchtwal 19;09-04-2024;571
7093;Vleuten - Burchtwal 19;10-04-2024;642
7093;Vleuten - Burchtwal 19;11-04-2024;555
7093;Vleuten - Burchtwal 19;12-04-2024;1334
7093;Vleuten - Burchtwal 19;13-04-2024;634
7093;Vleuten - Burchtwal 19;14-04-2024;558
7096;Berkel Enschot - Koningsoord 64;08-04-2024;562
7096;Berkel Enschot - Koningsoord 64;09-04-2024;415
7096;Berkel Enschot - Koningsoord 64;10-04-2024;553
7096;Berkel Enschot - Koningsoord 64;11-04-2024;507
7096;Berkel Enschot - Koningsoord 64;12-04-2024;969
7096;Berkel Enschot - Koningsoord 64;13-04-2024;1019
7096;Berkel Enschot - Koningsoord 64;14-04-2024;527
7097;Hoofddorp - Marktlaan 31;08-04-2024;1250
7097;Hoofddorp - Marktlaan 31;09-04-2024;970
7097;Hoofddorp - Marktlaan 31;10-04-2024;1330
7097;Hoofddorp - Marktlaan 31;11-04-2024;1091
7097;Hoofddorp - Marktlaan 31;12-04-2024;1857
7097;Hoofddorp - Marktlaan 31;13-04-2024;1889
7097;Hoofddorp - Marktlaan 31;14-04-2024;1527
7101;Venlo - Straelseweg 183;08-04-2024;1924
7101;Venlo - Straelseweg 183;09-04-2024;1807
7101;Venlo - Straelseweg 183;10-04-2024;1911
7101;Venlo - Straelseweg 183;11-04-2024;1927
7101;Venlo - Straelseweg 183;12-04-2024;1975
7101;Venlo - Straelseweg 183;13-04-2024;2119
7101;Venlo - Straelseweg 183;14-04-2024;1754
7105;Balkbrug - Ommerweg 2;08-04-2024;428
7105;Balkbrug - Ommerweg 2;09-04-2024;301
7105;Balkbrug - Ommerweg 2;10-04-2024;390
7105;Balkbrug - Ommerweg 2;11-04-2024;368
7105;Balkbrug - Ommerweg 2;12-04-2024;589
7105;Balkbrug - Ommerweg 2;13-04-2024;638
7105;Balkbrug - Ommerweg 2;14-04-2024;271
7106;Enschede - De Cooperatie 15-3;08-04-2024;946
7106;Enschede - De Cooperatie 15-3;09-04-2024;840
7106;Enschede - De Cooperatie 15-3;10-04-2024;897
7106;Enschede - De Cooperatie 15-3;11-04-2024;833
7106;Enschede - De Cooperatie 15-3;12-04-2024;1235
7106;Enschede - De Cooperatie 15-3;13-04-2024;1144
7106;Enschede - De Cooperatie 15-3;14-04-2024;718
7108;Purmerend - Willem Eggertstraat 19;08-04-2024;905
7108;Purmerend - Willem Eggertstraat 19;09-04-2024;877
7108;Purmerend - Willem Eggertstraat 19;10-04-2024;1125
7108;Purmerend - Willem Eggertstraat 19;11-04-2024;848
7108;Purmerend - Willem Eggertstraat 19;12-04-2024;1266
7108;Purmerend - Willem Eggertstraat 19;13-04-2024;1327
7108;Purmerend - Willem Eggertstraat 19;14-04-2024;743
7111;Sittard - Zurichstraat 11;08-04-2024;1642
7111;Sittard - Zurichstraat 11;09-04-2024;1459
7111;Sittard - Zurichstraat 11;10-04-2024;1584
7111;Sittard - Zurichstraat 11;11-04-2024;1729
7111;Sittard - Zurichstraat 11;12-04-2024;2294
7111;Sittard - Zurichstraat 11;13-04-2024;2335
7111;Sittard - Zurichstraat 11;14-04-2024;2013
7112;Scheveningen - Van Bergenstraat 7;08-04-2024;1970
7112;Scheveningen - Van Bergenstraat 7;09-04-2024;1851
7112;Scheveningen - Van Bergenstraat 7;10-04-2024;2075
7112;Scheveningen - Van Bergenstraat 7;11-04-2024;1858
7112;Scheveningen - Van Bergenstraat 7;12-04-2024;2744
7112;Scheveningen - Van Bergenstraat 7;13-04-2024;2979
7112;Scheveningen - Van Bergenstraat 7;14-04-2024;2238
7113;Meijel - Kerkstraat 25;08-04-2024;790
7113;Meijel - Kerkstraat 25;09-04-2024;647
7113;Meijel - Kerkstraat 25;10-04-2024;923
7113;Meijel - Kerkstraat 25;11-04-2024;862
7113;Meijel - Kerkstraat 25;12-04-2024;1298
7113;Meijel - Kerkstraat 25;13-04-2024;1418
7113;Meijel - Kerkstraat 25;14-04-2024;880
7114;Groningen - Oude Ebbingestraat 18A;08-04-2024;1877
7114;Groningen - Oude Ebbingestraat 18A;09-04-2024;1750
7114;Groningen - Oude Ebbingestraat 18A;10-04-2024;1875
7114;Groningen - Oude Ebbingestraat 18A;11-04-2024;1873
7114;Groningen - Oude Ebbingestraat 18A;12-04-2024;2124
7114;Groningen - Oude Ebbingestraat 18A;13-04-2024;2404
7114;Groningen - Oude Ebbingestraat 18A;14-04-2024;1380
7115;Julianadorp - Schoolweg 63;08-04-2024;607
7115;Julianadorp - Schoolweg 63;09-04-2024;508
7115;Julianadorp - Schoolweg 63;10-04-2024;718
7115;Julianadorp - Schoolweg 63;11-04-2024;540
7115;Julianadorp - Schoolweg 63;12-04-2024;950
7115;Julianadorp - Schoolweg 63;13-04-2024;827
7115;Julianadorp - Schoolweg 63;14-04-2024;567
7120;Leidschendam - Liguster 2;08-04-2024;2063
7120;Leidschendam - Liguster 2;09-04-2024;2146
7120;Leidschendam - Liguster 2;10-04-2024;2755
7120;Leidschendam - Liguster 2;11-04-2024;2562
7120;Leidschendam - Liguster 2;12-04-2024;3257
7120;Leidschendam - Liguster 2;13-04-2024;4068
7120;Leidschendam - Liguster 2;14-04-2024;3331
7121;Nederweert - Burgemeester Hobusstraat 66;11-04-2024;2
7124;Wierden - Dikkensweg 10;08-04-2024;647
7124;Wierden - Dikkensweg 10;09-04-2024;713
7124;Wierden - Dikkensweg 10;10-04-2024;765
7124;Wierden - Dikkensweg 10;11-04-2024;688
7124;Wierden - Dikkensweg 10;12-04-2024;1158
7124;Wierden - Dikkensweg 10;13-04-2024;1351
7124;Wierden - Dikkensweg 10;14-04-2024;744
7126;Horst - Kerkstraat 3d;08-04-2024;589
7126;Horst - Kerkstraat 3d;09-04-2024;580
7126;Horst - Kerkstraat 3d;10-04-2024;712
7126;Horst - Kerkstraat 3d;11-04-2024;609
7126;Horst - Kerkstraat 3d;12-04-2024;964
7126;Horst - Kerkstraat 3d;13-04-2024;872
7126;Horst - Kerkstraat 3d;14-04-2024;493
7127;Groningen - Vossenburglaan 184-186;08-04-2024;312
7127;Groningen - Vossenburglaan 184-186;09-04-2024;301
7127;Groningen - Vossenburglaan 184-186;10-04-2024;358
7127;Groningen - Vossenburglaan 184-186;11-04-2024;394
7127;Groningen - Vossenburglaan 184-186;12-04-2024;591
7127;Groningen - Vossenburglaan 184-186;13-04-2024;651
7127;Groningen - Vossenburglaan 184-186;14-04-2024;306
7128;Bunde - Sint Agnesplein 8;08-04-2024;404
7128;Bunde - Sint Agnesplein 8;09-04-2024;385
7128;Bunde - Sint Agnesplein 8;10-04-2024;449
7128;Bunde - Sint Agnesplein 8;11-04-2024;418
7128;Bunde - Sint Agnesplein 8;12-04-2024;737
7128;Bunde - Sint Agnesplein 8;13-04-2024;707
7128;Bunde - Sint Agnesplein 8;14-04-2024;277
7130;Dordrecht - P.A. de Kokplein 152;08-04-2024;3092
7130;Dordrecht - P.A. de Kokplein 152;09-04-2024;2782
7130;Dordrecht - P.A. de Kokplein 152;10-04-2024;3003
7130;Dordrecht - P.A. de Kokplein 152;11-04-2024;3250
7130;Dordrecht - P.A. de Kokplein 152;12-04-2024;4671
7130;Dordrecht - P.A. de Kokplein 152;13-04-2024;4516
7130;Dordrecht - P.A. de Kokplein 152;14-04-2024;2237
7131;Mill - Markt 20a;08-04-2024;508
7131;Mill - Markt 20a;09-04-2024;550
7131;Mill - Markt 20a;10-04-2024;706
7131;Mill - Markt 20a;11-04-2024;638
7131;Mill - Markt 20a;12-04-2024;876
7131;Mill - Markt 20a;13-04-2024;965
7131;Mill - Markt 20a;14-04-2024;631
7132;Gameren - Middelkampseweg 6;08-04-2024;1033
7132;Gameren - Middelkampseweg 6;09-04-2024;966
7132;Gameren - Middelkampseweg 6;10-04-2024;1076
7132;Gameren - Middelkampseweg 6;11-04-2024;1329
7132;Gameren - Middelkampseweg 6;12-04-2024;1977
7132;Gameren - Middelkampseweg 6;13-04-2024;1733
7132;Gameren - Middelkampseweg 6;14-04-2024;6
8019;Eindhoven - Stationsplein 24-01;08-04-2024;730
8019;Eindhoven - Stationsplein 24-01;09-04-2024;628
8019;Eindhoven - Stationsplein 24-01;10-04-2024;766
8019;Eindhoven - Stationsplein 24-01;11-04-2024;867
8019;Eindhoven - Stationsplein 24-01;12-04-2024;1199
8019;Eindhoven - Stationsplein 24-01;13-04-2024;1861
8019;Eindhoven - Stationsplein 24-01;14-04-2024;1060
8020;Den Bosch - Visstraat 54;08-04-2024;1415
8020;Den Bosch - Visstraat 54;09-04-2024;1434
8020;Den Bosch - Visstraat 54;10-04-2024;1672
8020;Den Bosch - Visstraat 54;11-04-2024;1486
8020;Den Bosch - Visstraat 54;12-04-2024;2362
8020;Den Bosch - Visstraat 54;13-04-2024;2876
8020;Den Bosch - Visstraat 54;14-04-2024;1485
8022;Amsterdam - Damrak 28-30;08-04-2024;1343
8022;Amsterdam - Damrak 28-30;09-04-2024;1137
8022;Amsterdam - Damrak 28-30;10-04-2024;1482
8022;Amsterdam - Damrak 28-30;11-04-2024;1477
8022;Amsterdam - Damrak 28-30;12-04-2024;1802
8022;Amsterdam - Damrak 28-30;13-04-2024;2255
8022;Amsterdam - Damrak 28-30;14-04-2024;1620
8023;Amsterdam - Wolvenstraat 32;08-04-2024;1127
8023;Amsterdam - Wolvenstraat 32;09-04-2024;940
8023;Amsterdam - Wolvenstraat 32;10-04-2024;1161
8023;Amsterdam - Wolvenstraat 32;11-04-2024;1124
8023;Amsterdam - Wolvenstraat 32;12-04-2024;1293
8023;Amsterdam - Wolvenstraat 32;13-04-2024;1715
8023;Amsterdam - Wolvenstraat 32;14-04-2024;941
8024;Haarlem - Gedempte Oude Gracht 66;08-04-2024;453
8024;Haarlem - Gedempte Oude Gracht 66;09-04-2024;424
8024;Haarlem - Gedempte Oude Gracht 66;10-04-2024;519
8024;Haarlem - Gedempte Oude Gracht 66;11-04-2024;461
8024;Haarlem - Gedempte Oude Gracht 66;12-04-2024;583
8024;Haarlem - Gedempte Oude Gracht 66;13-04-2024;811
8024;Haarlem - Gedempte Oude Gracht 66;14-04-2024;456
8027;Den Haag - Grote Marktstraat 24-30;08-04-2024;1266
8027;Den Haag - Grote Marktstraat 24-30;09-04-2024;1157
8027;Den Haag - Grote Marktstraat 24-30;10-04-2024;1208
8027;Den Haag - Grote Marktstraat 24-30;11-04-2024;1368
8027;Den Haag - Grote Marktstraat 24-30;12-04-2024;1413
8027;Den Haag - Grote Marktstraat 24-30;13-04-2024;1764
8027;Den Haag - Grote Marktstraat 24-30;14-04-2024;1150
8032;Amsterdam - Markelerbergpad 1;08-04-2024;1223
8032;Amsterdam - Markelerbergpad 1;09-04-2024;1043
8032;Amsterdam - Markelerbergpad 1;10-04-2024;1256
8032;Amsterdam - Markelerbergpad 1;11-04-2024;1012
8032;Amsterdam - Markelerbergpad 1;12-04-2024;1276
8032;Amsterdam - Markelerbergpad 1;13-04-2024;1222
8032;Amsterdam - Markelerbergpad 1;14-04-2024;1032
8034;Den Haag - Frederik Hendriklaan 87;08-04-2024;275
8034;Den Haag - Frederik Hendriklaan 87;09-04-2024;269
8034;Den Haag - Frederik Hendriklaan 87;10-04-2024;295
8034;Den Haag - Frederik Hendriklaan 87;11-04-2024;270
8034;Den Haag - Frederik Hendriklaan 87;12-04-2024;347
8034;Den Haag - Frederik Hendriklaan 87;13-04-2024;345
8034;Den Haag - Frederik Hendriklaan 87;14-04-2024;236
8039;Utrecht - Twijnstraat 46;08-04-2024;383
8039;Utrecht - Twijnstraat 46;09-04-2024;293
8039;Utrecht - Twijnstraat 46;10-04-2024;364
8039;Utrecht - Twijnstraat 46;11-04-2024;330
8039;Utrecht - Twijnstraat 46;12-04-2024;523
8039;Utrecht - Twijnstraat 46;13-04-2024;728
8039;Utrecht - Twijnstraat 46;14-04-2024;363
8048;Utrecht - Nachtegaalstraat 16;08-04-2024;364
8048;Utrecht - Nachtegaalstraat 16;09-04-2024;265
8048;Utrecht - Nachtegaalstraat 16;10-04-2024;357
8048;Utrecht - Nachtegaalstraat 16;11-04-2024;367
8048;Utrecht - Nachtegaalstraat 16;12-04-2024;561
8048;Utrecht - Nachtegaalstraat 16;13-04-2024;615
8048;Utrecht - Nachtegaalstraat 16;14-04-2024;318
8049;Amsterdam - Jodenbreestraat 11;08-04-2024;962
8049;Amsterdam - Jodenbreestraat 11;09-04-2024;901
8049;Amsterdam - Jodenbreestraat 11;10-04-2024;923
8049;Amsterdam - Jodenbreestraat 11;11-04-2024;862
8049;Amsterdam - Jodenbreestraat 11;12-04-2024;1283
8049;Amsterdam - Jodenbreestraat 11;13-04-2024;1591
8049;Amsterdam - Jodenbreestraat 11;14-04-2024;883
8833;Den Bosch - Balkweg 2;08-04-2024;
8833;Den Bosch - Balkweg 2;09-04-2024;
8833;Den Bosch - Balkweg 2;10-04-2024;
8833;Den Bosch - Balkweg 2;11-04-2024;
8833;Den Bosch - Balkweg 2;12-04-2024;
8833;Den Bosch - Balkweg 2;13-04-2024;
8833;Den Bosch - Balkweg 2;14-04-2024;
8836;Bleiswijk - Laan van Mathenesse 9;09-04-2024;
8836;Bleiswijk - Laan van Mathenesse 9;10-04-2024;
8836;Bleiswijk - Laan van Mathenesse 9;11-04-2024;
8836;Bleiswijk - Laan van Mathenesse 9;12-04-2024;
8836;Bleiswijk - Laan van Mathenesse 9;13-04-2024;
